t ,hm, hest, vest, Nest, dest, actualwished
83.6805, 0.867, 0.844329, -0.184193, 0.0929238, 0.0235019, -0.0215097, -0.188567
83.7013, 0.917, 0.850719, -0.129597, 0.0850829, 0.0175447, -0.0215097, -0.138985
83.7297, 0.837, 0.862152, -0.0488335, 0.0760757, 0.0107774, -0.0215097, -0.0772163
83.753, 0.909, 0.847361, -0.146607, 0.0851981, 0.0178914, -0.0181526, -0.14427
83.7786, 0.831, 0.887873, 0.1452, 0.052599, -0.00670389, -0.0181526, 0.0790849
83.8096, 0.868, 0.858931, -0.0643623, 0.0753537, 0.0110553, -0.0181526, -0.0788533
83.8397, 0.892, 0.862129, -0.0362981, 0.071536, 0.00833466, -0.0181526, -0.0545464
83.8591, 0.888, 0.869126, 0.0131188, 0.0661482, 0.00436684, -0.020486, -0.0173997
83.8827, 0.923, 0.879637, 0.0843264, 0.0585633, -0.00101101, -0.020486, 0.0351955
83.9099, 0.853, 0.888795, 0.144073, 0.0525097, -0.00541498, -0.020486, 0.0780976
83.93, 0.853, 0.872358, 0.0196488, 0.0663978, 0.00567207, -0.020486, -0.0175055
83.9501, 0.865, 0.865096, -0.0306105, 0.0714813, 0.00974385, -0.0175055, -0.0538296
83.9686, 0.877, 0.864331, -0.0330401, 0.0713282, 0.00976652, -0.0175055, -0.0539688
83.9908, 0.882, 0.86895, 0.00133961, 0.0673866, 0.00692283, -0.0175055, -0.0273541
84.0201, 0.881, 0.871454, 0.0186948, 0.0655284, 0.00560136, -0.0175055, -0.0145009
84.0409, 0.834, 0.879375, 0.0717099, 0.0600105, 0.00179509, -0.0175055, 0.0239837
84.061, 0.854, 0.863623, -0.0387324, 0.0717796, 0.0109158, 0.0239837, -0.0582669
84.0869, 0.881, 0.860302, -0.058793, 0.0742301, 0.0123678, 0.0239837, -0.0743086
84.0978, 0.912, 0.867219, -0.00748095, 0.0692642, 0.00804729, 0.0239837, -0.0380341
84.1211, 0.793, 0.887262, 0.129097, 0.0558173, -0.00268047, 0.0239837, 0.0589934
84.1421, 0.898, 0.852626, -0.114581, 0.0825183, 0.0171333, 0.0239837, -0.124971
84.1533, 0.868, 0.860189, -0.060183, 0.0767998, 0.0125006, -0.0228886, -0.0846636
84.1912, 0.836, 0.863594, -0.0317653, 0.0723452, 0.00944532, -0.0228886, -0.0574463
84.2119, 0.837, 0.852253, -0.106621, 0.0795821, 0.0151156, -0.0228886, -0.109983
84.2318, 0.887, 0.844366, -0.152907, 0.0834706, 0.0181677, -0.0228886, -0.139953
84.2589, 0.855, 0.850989, -0.102584, 0.077673, 0.0138284, -0.0228886, -0.100742
84.2791, 0.891, 0.850042, -0.0952067, 0.0754886, 0.01242, -0.0219912, -0.0895136
84.3296, 0.87, 0.8864, 0.173388, 0.0458224, -0.00958158, -0.0219912, 0.11392
84.3407, 0.88, 0.884893, 0.158771, 0.0478844, -0.0077608, -0.0219912, 0.100609
84.3585, 0.902, 0.886076, 0.160241, 0.048508, -0.00689108, 0.026, 0.0979271
84.3795, 0.874, 0.895759, 0.217437, 0.0444724, -0.0102401, 0.026, 0.131563
84.3985, 0.887, 0.894051, 0.200123, 0.0471676, -0.0083114, 0.026, 0.115068
84.4145, 0.868, 0.895784, 0.195825, 0.0500335, -0.0064928, 0.026, 0.10166
84.434, 0.816, 0.889247, 0.13782, 0.0577614, -0.000953972, 0.026, 0.052148
84.4543, 0.886, 0.864121, -0.0436176, 0.0778879, 0.0138537, 0.026, -0.0856795
84.4881, 0.878, 0.867645, -0.0198603, 0.075499, 0.0117634, -0.0219105, -0.0683775
84.5116, 0.859, 0.874717, 0.0243713, 0.0695556, 0.0075867, -0.0219105, -0.0300078
84.5328, 0.902, 0.867437, -0.0299868, 0.0747475, 0.0117945, -0.0219105, -0.0677911
84.5674, 0.881, 0.890105, 0.123637, 0.0576765, -0.000810763, -0.0232197, 0.0494014
84.5889, 0.853, 0.88917, 0.108384, 0.0595577, 0.000962125, -0.0232197, 0.0368218
84.6161, 0.911, 0.872528, -0.0164754, 0.0728212, 0.0114599, -0.0232197, -0.05593
84.6629, 0.896, 0.90512, 0.203214, 0.0488382, -0.00623236, -0.0232197, 0.109714
84.6834, 0.91, 0.905762, 0.193264, 0.050714, -0.0043604, -0.0239739, 0.0985756
84.7182, 0.864, 0.915513, 0.234584, 0.0476982, -0.00587311, -0.0239739, 0.122971
84.7306, 0.875, 0.906377, 0.161931, 0.0557956, 0.000517601, -0.0239739, 0.0673796
84.7691, 0.882, 0.893465, 0.0549144, 0.0675881, 0.00994979, -0.0239739, -0.0138835
84.7892, 0.884, 0.890186, 0.0260846, 0.0703926, 0.0122816, 0.026, -0.0340883
84.8096, 0.89, 0.887588, 0.00201767, 0.0738435, 0.014057, 0.026, -0.0550244
84.8387, 0.884, 0.888964, 0.00614122, 0.0740783, 0.0133584, 0.026, -0.0540141
84.8616, 0.873, 0.886958, -0.0123679, 0.07649, 0.0144971, 0.026, -0.0689579
84.873, 0.881, 0.884494, -0.0305815, 0.0785061, 0.0157454, -0.0208766, -0.0825259
84.9303, 0.856, 0.878728, -0.0765664, 0.0809675, 0.0178346, -0.0208766, -0.1055
84.979, 0.906, 0.868853, -0.141263, 0.0867966, 0.0222788, -0.0195648, -0.148828
85.0187, 0.898, 0.890071, 0.0157718, 0.0682166, 0.00817836, -0.0195648, -0.0239052
85.0492, 0.814, 0.898639, 0.069523, 0.0621783, 0.00406674, -0.0195648, 0.0171943
85.0783, 0.842, 0.867957, -0.143127, 0.0844159, 0.0210851, 0.0171943, -0.139081
85.0895, 0.875, 0.849141, -0.257347, 0.0957875, 0.0288079, 0.0171943, -0.219921
85.1209, 0.928, 0.856343, -0.18256, 0.0865029, 0.0207139, 0.0171943, -0.158019
85.1416, 0.86, 0.880588, -0.0051157, 0.0675847, 0.00584226, 0.0171943, -0.025855
85.1668, 0.898, 0.8706, -0.0707702, 0.0750992, 0.0110719, 0.0171943, -0.0766916
85.199, 0.89, 0.884821, 0.0340949, 0.0644175, 0.00232956, -0.0228886, -0.000574568
85.2211, 0.875, 0.887752, 0.0521673, 0.0624332, 0.00117724, -0.0228886, 0.0128482
85.2507, 0.901, 0.882201, 0.0106008, 0.0667757, 0.00493786, -0.0228886, -0.0180166
85.2687, 0.883, 0.886514, 0.0398037, 0.06362, 0.00271625, -0.0228886, 0.00374352
85.2945, 0.874, 0.885664, 0.0311068, 0.0644689, 0.00384661, 0.00374352, -0.0027587
85.3196, 0.889, 0.880931, -0.00248306, 0.0685346, 0.00677146, 0.00374352, -0.0297842
85.3296, 0.893, 0.882266, 0.00681476, 0.0676743, 0.00605135, 0.00374352, -0.0234077
85.3872, 0.917, 0.890862, 0.0648164, 0.0622316, 0.00163984, 0.00374352, 0.0166409
85.4129, 0.821, 0.911879, 0.199122, 0.0493788, -0.00821353, 0.0166409, 0.110225
85.4407, 0.904, 0.861602, -0.164153, 0.0896471, 0.0219664, 0.0166409, -0.166146
85.4617, 0.92, 0.874952, -0.0651414, 0.0786491, 0.0130535, 0.0166409, -0.0901247
85.4888, 0.92, 0.889859, 0.0379294, 0.0678651, 0.00448853, 0.0166409, -0.0140332
85.5109, 0.878, 0.908235, 0.15569, 0.0563971, -0.00465006, -0.0140332, 0.0692737
85.5398, 0.858, 0.896303, 0.0567721, 0.0673985, 0.00405906, -0.0140332, -0.00621962
85.5672, 0.853, 0.878029, -0.0760911, 0.0810659, 0.0145808, -0.0140332, -0.102676
85.5855, 0.93, 0.867999, -0.142098, 0.0871467, 0.0191626, -0.0140332, -0.147434
85.6119, 0.867, 0.893749, 0.0409491, 0.0666702, 0.00361152, -0.025608, -0.00702257
85.6304, 0.878, 0.887304, -0.00548149, 0.0712946, 0.00733255, -0.025608, -0.0402031
85.6588, 0.886, 0.883306, -0.0335062, 0.0736161, 0.00938955, -0.025608, -0.0582579
85.6703, 0.887, 0.883669, -0.02961, 0.0725239, 0.00882275, -0.025608, -0.0525484
85.7082, 0.844, 0.884321, -0.0236512, 0.071327, 0.00816832, -0.0219912, -0.0458297
85.7212, 0.879, 0.86109, -0.178654, 0.0867541, 0.0201207, -0.0219912, -0.156472
85.7421, 0.841, 0.865092, -0.136331, 0.0807322, 0.0156114, -0.0219912, -0.118574
85.7697, 0.866, 0.848813, -0.232208, 0.0893571, 0.0222535, -0.0219912, -0.183156
85.7995, 0.853, 0.851548, -0.187548, 0.0825783, 0.0171315, -0.0219912, -0.141501
85.8095, 0.853, 0.849933, -0.190385, 0.0823354, 0.0169851, -0.019338, -0.141405
85.8318, 0.857, 0.847147, -0.191804, 0.081432, 0.0163407, -0.019338, -0.138219
85.8527, 0.852, 0.847036, -0.176693, 0.0789964, 0.0145438, -0.019338, -0.123746
85.89, 0.872, 0.84584, -0.17257, 0.0779805, 0.0138291, -0.019338, -0.118481
85.9038, 0.844, 0.858467, -0.0533529, 0.0641088, 0.00352371, -0.019338, -0.0257207
85.931, 0.872, 0.849645, -0.0991016, 0.0688673, 0.00743794, -0.0186663, -0.0599922
85.9482, 0.866, 0.85406, -0.0600879, 0.0646559, 0.00437557, -0.0186663, -0.0311459
85.9719, 0.9, 0.858556, -0.0148254, 0.0599553, 0.00112188, -0.0186663, 0.00116788
86.0001, 0.877, 0.869217, 0.0628846, 0.0520728, -0.00464297, -0.0186663, 0.05676
86.0287, 0.855, 0.875122, 0.10675, 0.0485104, -0.00683596, 0.026, 0.0836401
86.0588, 0.849, 0.865058, 0.037163, 0.0590631, 0.000594335, 0.026, 0.0180257
86.0752, 0.861, 0.858299, -0.00668962, 0.0651558, 0.0046817, 0.026, -0.0206757
86.0957, 0.861, 0.859145, 0.00221313, 0.0650582, 0.00416521, 0.026, -0.0176349
86.1218, 0.868, 0.860169, 0.012158, 0.065212, 0.00365421, 0.026, -0.015298
86.1318, 0.86, 0.861572, 0.0219826, 0.0645614, 0.00296665, -0.015298, -0.00962995
86.1623, 0.871, 0.861329, 0.0201017, 0.0648311, 0.00346581, -0.015298, -0.0116358
86.1828, 0.841, 0.864745, 0.0431714, 0.0624688, 0.00183364, -0.015298, 0.00493045
86.21, 0.888, 0.856081, -0.0172163, 0.0689205, 0.0069205, -0.015298, -0.0402174
86.224, 0.848, 0.869058, 0.0731199, 0.0593438, -0.00016679, -0.022072, 0.0265152
86.251, 0.882, 0.860344, 0.00935098, 0.0662536, 0.00549978, -0.022072, -0.0217311
86.269, 0.868, 0.866199, 0.0492974, 0.0619978, 0.00246323, -0.022072, 0.00778747
86.289, 0.854, 0.86772, 0.0576746, 0.0612036, 0.00213426, -0.022072, 0.0133569
86.3099, 0.87, 0.86359, 0.0269302, 0.0645302, 0.00495417, -0.022072, -0.00995738
86.33, 0.911, 0.86671, 0.0472252, 0.0623755, 0.00360077, -0.022072, 0.00485389
86.3508, 0.844, 0.88956, 0.199293, 0.0466948, -0.00787261, 0.00485389, 0.115262
86.371, 0.882, 0.876294, 0.0973468, 0.0587776, 0.00129234, 0.00485389, 0.0341853
86.3811, 0.863, 0.878402, 0.108331, 0.0580629, 0.000705198, 0.00485389, 0.0404125
86.4191, 0.888, 0.871525, 0.047773, 0.0659842, 0.00652496, 0.00485389, -0.0107627
86.44, 0.9, 0.876833, 0.0803422, 0.0629194, 0.00408469, 0.00485389, 0.0118293
86.4606, 0.854, 0.887724, 0.146851, 0.0566417, -0.000795297, 0.0118293, 0.0579459
86.4791, 0.861, 0.87597, 0.0532774, 0.0676503, 0.00731289, 0.0118293, -0.015758
86.5011, 0.935, 0.870923, 0.0120286, 0.0724462, 0.0106139, 0.0118293, -0.0477259
86.5123, 0.845, 0.883578, 0.0956251, 0.0638713, 0.00396652, 0.0118293, 0.0131556
86.551, 0.826, 0.858541, -0.0929068, 0.0847613, 0.01926, 0.0118293, -0.129638
86.569, 0.755, 0.848719, -0.158169, 0.0911894, 0.0237851, -0.0173611, -0.175465
86.5845, 0.964, 0.811015, -0.407372, 0.11564, 0.0421437, -0.0173611, -0.351216
86.6111, 0.79, 0.87656, 0.0675344, 0.0626441, 0.00165147, -0.0173611, 0.0124419
86.6309, 0.943, 0.845276, -0.149304, 0.0852695, 0.0189643, -0.0173611, -0.146677
86.6505, 0.856, 0.870378, 0.0274116, 0.066092, 0.00447284, -0.0173611, -0.0138636
86.6718, 0.886, 0.864026, -0.0180624, 0.070724, 0.0082223, -0.0138636, -0.0468707
86.6867, 0.897, 0.869926, 0.0227455, 0.0663034, 0.00494942, -0.0138636, -0.0162819
86.7109, 0.893, 0.882825, 0.108424, 0.0574074, -0.00160171, -0.0138636, 0.0462519
86.7403, 0.89, 0.885862, 0.125471, 0.0558875, -0.00263079, -0.0138636, 0.0575623
86.77, 0.865, 0.891868, 0.154007, 0.0537818, -0.00385247, 0.026, 0.0745123
86.7918, 0.851, 0.877316, 0.0334572, 0.0693954, 0.00724119, 0.026, -0.0264648
86.811, 0.917, 0.868491, -0.0309715, 0.0766809, 0.0122611, 0.026, -0.0756808
86.84, 0.829, 0.881317, 0.0550882, 0.0679051, 0.00521863, 0.026, -0.0130505
86.8606, 0.863, 0.854893, -0.133521, 0.088464, 0.0200661, 0.026, -0.15445
86.8715, 0.84, 0.855224, -0.127164, 0.0874119, 0.018676, -0.0200994, -0.147538
86.9069, 0.91, 0.840369, -0.219431, 0.0945963, 0.0241367, -0.0200994, -0.204281
86.9401, 0.951, 0.851532, -0.137575, 0.0852158, 0.017026, -0.0200994, -0.140552
86.961, 0.834, 0.927677, 0.394603, 0.0273191, -0.026568, -0.0200994, 0.260045
86.9863, 0.91, 0.892847, 0.126604, 0.0576619, -0.00277316, -0.0274804, 0.0526863
87.0109, 0.858, 0.903928, 0.189892, 0.0513196, -0.00699747, -0.0274804, 0.0977293
87.0309, 0.913, 0.890409, 0.0845273, 0.0628026, 0.00218942, -0.0274804, 0.0181309
87.051, 0.893, 0.90063, 0.146423, 0.0563013, -0.00233495, -0.0274804, 0.0635875
87.0798, 0.871, 0.900657, 0.140816, 0.0570326, -0.00155219, 0.026, 0.0587618
87.1087, 0.877, 0.883768, 0.00419295, 0.0738883, 0.010424, 0.026, -0.0519393
87.1487, 0.868, 0.881274, -0.0166667, 0.0764376, 0.0117922, 0.026, -0.0682684
87.1807, 0.845, 0.86524, -0.133739, 0.0892743, 0.0197668, 0.026, -0.155004
87.1907, 0.821, 0.860442, -0.164223, 0.0921981, 0.0216518, -0.0187403, -0.175926
87.2318, 0.874, 0.823531, -0.401048, 0.113568, 0.0376903, -0.0187403, -0.334594
87.249, 0.849, 0.831116, -0.333127, 0.104611, 0.0307337, -0.0187403, -0.276519
87.2893, 0.865, 0.831178, -0.316615, 0.101141, 0.0279753, -0.0190379, -0.256756
87.3104, 0.906, 0.84472, -0.180655, 0.0826085, 0.0137036, -0.0190379, -0.138199
87.33, 0.875, 0.865222, -0.0259377, 0.0654135, 0.000810889, -0.0190379, -0.020485
87.3504, 0.867, 0.868473, 0.00201349, 0.0623801, -0.00119607, -0.0190379, 7.61747e-05
87.371, 0.857, 0.8678, 0.00275144, 0.0623613, -0.000811481, -0.0190379, -0.000223788
87.3917, 0.865, 0.863625, -0.0214096, 0.064924, 0.00143411, -0.000223788, -0.0185847
87.4121, 0.853, 0.863715, -0.0152643, 0.0645814, 0.0011572, -0.000223788, -0.0156165
87.4309, 0.891, 0.859573, -0.0386574, 0.0673066, 0.00320053, -0.000223788, -0.0342243
87.4519, 0.841, 0.871165, 0.0463537, 0.0586514, -0.00337877, -0.000223788, 0.0269721
87.4711, 0.876, 0.861085, -0.0213677, 0.0662963, 0.00244346, -0.000223788, -0.0254348
87.4915, 0.851, 0.863889, 8.20288e-05, 0.064187, 0.000833406, -0.0211128, -0.0103577
87.5109, 0.848, 0.856849, -0.0431358, 0.0685495, 0.00456955, -0.0211128, -0.0419718
87.5401, 0.859, 0.854731, -0.0544692, 0.0695655, 0.00546226, -0.0211128, -0.049743
87.5609, 0.858, 0.855767, -0.0338967, 0.0666898, 0.0037623, -0.0211128, -0.0322149
87.581, 0.851, 0.855931, -0.0268028, 0.0657483, 0.0033144, -0.0211128, -0.0265454
87.6019, 0.854, 0.853431, -0.0378528, 0.066741, 0.00434406, -0.0191876, -0.034387
87.6219, 0.887, 0.852886, -0.035062, 0.0662918, 0.00422981, -0.0191876, -0.0320512
87.6499, 0.877, 0.859032, 0.00978134, 0.0615718, 0.000781612, -0.0191876, 0.000808602
87.6704, 0.863, 0.870207, 0.091085, 0.0533469, -0.0049804, -0.0191876, 0.0586219
87.6899, 0.882, 0.869058, 0.0808343, 0.055177, -0.00313109, -0.0191876, 0.0472152
87.7094, 0.849, 0.875423, 0.122204, 0.051379, -0.00566741, 0.026, 0.0748989
87.731, 0.905, 0.867291, 0.0619392, 0.0593939, 4.95581e-05, 0.026, 0.0232499
87.7509, 0.917, 0.882738, 0.164493, 0.0499272, -0.00748811, 0.026, 0.0932508
87.7718, 0.809, 0.899692, 0.269364, 0.040816, -0.0146568, 0.026, 0.162362
87.7919, 0.914, 0.871116, 0.0584509, 0.0648846, 0.00333832, 0.026, -0.00108511
87.8056, 0.849, 0.884247, 0.143388, 0.0567218, -0.00315772, -0.00108511, 0.0584604
87.8318, 0.869, 0.87121, 0.0410548, 0.0683013, 0.00566168, -0.00108511, -0.0203673
87.8569, 0.851, 0.871204, 0.0384009, 0.068641, 0.00588338, -0.00108511, -0.0224818
87.879, 0.955, 0.860985, -0.0383836, 0.0767726, 0.0119124, -0.00108511, -0.0789947
87.8924, 0.842, 0.891233, 0.166303, 0.0552291, -0.00448944, -0.00108511, 0.0721432
87.9128, 0.893, 0.873271, 0.0289824, 0.0704797, 0.00711967, 0.026, -0.0324061
87.9401, 0.871, 0.8807, 0.0746305, 0.0662493, 0.00346372, 0.026, -0.000759157
87.9589, 0.843, 0.878656, 0.0529116, 0.0692338, 0.00529608, 0.026, -0.0193162
87.9787, 0.874, 0.864129, -0.0541627, 0.0810513, 0.0136609, 0.026, -0.0999819
88.0104, 0.83, 0.867575, -0.03203, 0.0786707, 0.0110822, 0.026, -0.0825984
88.0216, 0.854, 0.852157, -0.138847, 0.0898116, 0.0189076, -0.0176467, -0.160263
88.0619, 0.856, 0.847859, -0.158453, 0.0888556, 0.0181467, -0.0176467, -0.161099
88.076, 0.852, 0.847788, -0.153369, 0.0873411, 0.0169984, -0.0176467, -0.153018
88.1006, 0.844, 0.846304, -0.155181, 0.0862081, 0.0161532, -0.0176467, -0.148543
88.1219, 0.872, 0.84119, -0.17795, 0.0869557, 0.0167464, -0.0176467, -0.158168
88.1582, 0.849, 0.845318, -0.143957, 0.0827628, 0.0135889, -0.0186663, -0.130467
88.1682, 0.867, 0.842627, -0.144112, 0.0808182, 0.0122596, -0.0186663, -0.122289
88.1902, 0.835, 0.848539, -0.093449, 0.0746428, 0.00768962, -0.0186663, -0.081477
88.2105, 0.884, 0.839868, -0.141419, 0.0788311, 0.0110566, -0.0186663, -0.113462
88.2407, 0.858, 0.860608, 0.0174991, 0.0610385, -0.00219925, -0.0217497, 0.00789302
88.2697, 0.865, 0.859685, 0.015367, 0.0613476, -0.00143898, -0.0217497, 0.00526725
88.2995, 0.866, 0.863118, 0.0429291, 0.0585664, -0.00301808, -0.0217497, 0.0243853
88.3212, 0.881, 0.865083, 0.0573059, 0.0572941, -0.00360052, -0.0217497, 0.0334686
88.3388, 0.866, 0.871443, 0.100351, 0.0530897, -0.0064332, 0.026, 0.0633803
88.37, 0.873, 0.87142, 0.0986495, 0.0540328, -0.0058733, 0.026, 0.0588106
88.389, 0.88, 0.875881, 0.122946, 0.0540046, -0.0064222, 0.026, 0.0658133
88.4203, 0.934, 0.878993, 0.138854, 0.0534617, -0.00706118, 0.026, 0.0727391
88.4409, 0.861, 0.927966, 0.452954, 0.0238919, -0.0299734, 0.026, 0.289549
88.461, 0.885, 0.911704, 0.3118, 0.0416397, -0.0165186, 0.026, 0.173079
88.4821, 0.863, 0.907704, 0.259889, 0.0492261, -0.0109424, 0.026, 0.125983
88.5019, 0.931, 0.896039, 0.159008, 0.0613835, -0.00199447, 0.026, 0.0454289
88.5301, 0.847, 0.904295, 0.206633, 0.0569504, -0.00552308, 0.026, 0.0783491
88.5412, 0.844, 0.879712, 0.0121915, 0.0788949, 0.0106038, 0.026, -0.0705359
88.5811, 0.915, 0.852697, -0.187922, 0.0997306, 0.0251998, 0.026, -0.215414
88.595, 0.868, 0.866492, -0.0912942, 0.0889026, 0.0164874, 0.026, -0.140672
88.6211, 0.853, 0.864861, -0.103858, 0.0894867, 0.0160961, 0.026, -0.145659
88.6399, 0.855, 0.859983, -0.136791, 0.0924549, 0.0178629, 0.026, -0.16719
88.6511, 0.854, 0.856682, -0.157299, 0.0940268, 0.0185757, -0.019489, -0.179205
88.6889, 0.868, 0.849601, -0.197962, 0.0952067, 0.0194896, -0.019489, -0.195193
88.7127, 0.836, 0.853842, -0.156461, 0.088261, 0.0142476, -0.019489, -0.153135
88.7311, 0.969, 0.844804, -0.210296, 0.0925005, 0.0175198, -0.019489, -0.186595
88.7509, 0.818, 0.887386, 0.0905225, 0.0595756, -0.00729946, -0.019489, 0.0406839
88.766, 0.922, 0.869214, -0.0370054, 0.0728991, 0.0030578, -0.0291408, -0.0530877
88.787, 0.848, 0.88696, 0.0852762, 0.05946, -0.00672031, -0.0291408, 0.0393
88.8104, 0.915, 0.873351, -0.0123242, 0.0695307, 0.00144767, -0.0291408, -0.0321551
88.8309, 0.894, 0.893129, 0.123161, 0.054698, -0.00921191, -0.0291408, 0.0698383
88.8518, 0.894, 0.896205, 0.136185, 0.0535986, -0.00940381, 0.026, 0.0778161
88.871, 0.904, 0.89803, 0.140738, 0.0544824, -0.00897845, 0.026, 0.0753993
88.8818, 0.851, 0.90027, 0.151796, 0.0539333, -0.00950647, 0.026, 0.0809755
88.9012, 0.918, 0.883756, 0.0288741, 0.0681605, 0.000966456, 0.026, -0.0150058
88.9388, 0.891, 0.889824, 0.068435, 0.0643204, -0.00211486, 0.026, 0.0129203
88.9587, 0.88, 0.893202, 0.0798288, 0.0646298, -0.00255351, 0.026, 0.0154312
88.9694, 0.863, 0.889836, 0.0491626, 0.0685807, 7.58765e-05, 0.0154312, -0.00990762
88.9992, 0.872, 0.879409, -0.0287801, 0.0770529, 0.00620277, 0.0154312, -0.0681305
89.022, 0.908, 0.874052, -0.0676126, 0.0808629, 0.00855901, 0.0154312, -0.0948963
89.0507, 0.858, 0.890447, 0.0449505, 0.0686646, -0.00116598, 0.0154312, -0.00977884
89.0688, 0.854, 0.882375, -0.013919, 0.0749916, 0.00345577, -0.00977884, -0.0535153
89.1095, 0.978, 0.857957, -0.184232, 0.0925609, 0.0160814, -0.00977884, -0.176711
89.1393, 0.883, 0.900304, 0.111656, 0.0602845, -0.00837505, -0.00977884, 0.0465708
89.1788, 0.875, 0.895556, 0.0692577, 0.064957, -0.0045454, 0.026, 0.0143633
89.1987, 0.902, 0.882404, -0.0336109, 0.0771001, 0.00394998, 0.026, -0.0664527
89.2207, 0.916, 0.891599, 0.0273303, 0.0708102, -0.00141606, 0.026, -0.021408
89.246, 0.85, 0.904002, 0.105027, 0.0632064, -0.00762707, 0.026, 0.0339447
89.2796, 0.842, 0.873375, -0.119693, 0.0878282, 0.0104902, 0.026, -0.135251
89.3187, 0.87, 0.851306, -0.263829, 0.101862, 0.0202271, 0.026, -0.235663
89.349, 0.868, 0.854687, -0.215309, 0.0941691, 0.0130889, 0.026, -0.18748
89.3787, 0.879, 0.855013, -0.207609, 0.0929154, 0.0118734, -0.020486, -0.179671
89.3904, 0.884, 0.862947, -0.134665, 0.082324, 0.00409075, -0.020486, -0.113293
89.4194, 0.813, 0.869343, -0.0802236, 0.0751191, -0.00104508, -0.020486, -0.0670128
89.4497, 0.977, 0.829443, -0.338884, 0.100444, 0.0186356, -0.020486, -0.250021
89.4758, 0.897, 0.89327, 0.125329, 0.0493059, -0.0199226, -0.020486, 0.101812
89.4997, 0.931, 0.897916, 0.152345, 0.0471724, -0.0208085, 0.026, 0.117895
89.5297, 0.886, 0.921202, 0.301119, 0.0341734, -0.0307367, 0.026, 0.215808
89.5507, 0.813, 0.913565, 0.231211, 0.0439018, -0.0233192, 0.026, 0.153852
89.5797, 0.931, 0.865305, -0.116469, 0.082615, 0.0058397, 0.026, -0.11163
89.5969, 0.905, 0.884389, 0.018284, 0.0683492, -0.00533573, -0.0256956, -0.0116191
89.6499, 0.867, 0.906012, 0.159138, 0.0521837, -0.0162912, -0.0256956, 0.0973942
89.6649, 0.939, 0.897417, 0.0933142, 0.0592672, -0.0104726, -0.0256956, 0.0479016
89.699, 0.863, 0.927249, 0.284977, 0.0392987, -0.0246148, 0.026, 0.187758
89.7298, 0.873, 0.89858, 0.0621835, 0.0656945, -0.00472581, 0.026, 0.0108244
89.7504, 0.92, 0.894808, 0.0338482, 0.0689299, -0.00242819, 0.026, -0.0110064
89.7734, 0.86, 0.912415, 0.145206, 0.0581927, -0.0111475, 0.026, 0.0674872
89.802, 0.851, 0.889429, -0.0273011, 0.0775389, 0.00314769, 0.026, -0.0643799
89.812, 0.845, 0.881708, -0.0806632, 0.0830681, 0.00709473, -0.0191876, -0.10308
89.8638, 0.871, 0.844049, -0.332343, 0.106187, 0.0249875, -0.0191876, -0.273771
89.8806, 0.962, 0.847724, -0.28679, 0.0988383, 0.0193501, -0.0191876, -0.229003
89.9039, 0.856, 0.890317, 0.0228322, 0.064304, -0.00671636, -0.028489, 0.00765828
89.9341, 0.905, 0.871093, -0.107322, 0.077227, 0.00385539, -0.028489, -0.0855998
89.9595, 0.879, 0.884563, -0.00484419, 0.0652235, -0.00473296, -0.028489, -0.00524244
89.9876, 0.868, 0.882312, -0.0168753, 0.0660544, -0.00359139, -0.028489, -0.0127336
90.0088, 0.882, 0.875628, -0.0572522, 0.0697281, -0.00025421, -0.028489, -0.0405925
90.0328, 0.888, 0.877474, -0.0342369, 0.0664055, -0.00212492, -0.0215895, -0.020455
90.0596, 0.894, 0.881877, 0.00401725, 0.0620293, -0.00494779, -0.0215895, 0.00861637
90.0983, 0.887, 0.887456, 0.0466932, 0.0575381, -0.00785681, -0.0215895, 0.0394527
90.1084, 0.858, 0.888402, 0.0547567, 0.0569573, -0.00774351, -0.0215895, 0.0435612
90.1401, 0.865, 0.8779, -0.0157178, 0.0645246, -0.00158377, 0.026, -0.00958485
90.1511, 0.874, 0.872627, -0.0462867, 0.0685034, 0.00104376, 0.026, -0.035434
90.1719, 0.888, 0.872184, -0.0422415, 0.0686956, 0.000745715, 0.026, -0.0350846
90.1875, 0.896, 0.876014, -0.0119542, 0.0659594, -0.00162145, 0.026, -0.0146633
90.2155, 0.907, 0.884853, 0.0522323, 0.0601332, -0.00646446, 0.026, 0.0287089
90.2336, 0.84, 0.895421, 0.122486, 0.0539705, -0.0114472, 0.026, 0.0752375
90.2448, 0.853, 0.88592, 0.0547916, 0.0616863, -0.00573719, 0.026, 0.0228055
90.2839, 0.891, 0.865022, -0.0914602, 0.0785466, 0.00642266, 0.026, -0.0911122
90.3091, 0.944, 0.87481, -0.0180226, 0.0708836, 3.78414e-05, 0.026, -0.0368804
90.3397, 0.842, 0.920419, 0.292764, 0.0392981, -0.024497, 0.026, 0.187829
